opeid,grad_count,date_release,degree_level,name,st,lat,lon
00237500,4767,2023-01,07,Southwest Minnesota State University,27,44.45373,-95.759548
00237700,156,2023-01,01,Saint Cloud State University,27,45.553227,-94.152657
00237700,2,2023-01,02,Saint Cloud State University,27,45.553227,-94.152657
00237700,3170,2023-01,03,Saint Cloud State University,27,45.553227,-94.152657
00237700,58212,2023-01,05,Saint Cloud State University,27,45.553227,-94.152657
00237700,11207,2023-01,07,Saint Cloud State University,27,45.553227,-94.152657
00237700,66,2023-01,17,Saint Cloud State University,27,45.553227,-94.152657
00237900,10105,2023-01,05,Saint Johns University,27,45.580075,-94.393621
00237900,623,2023-01,07,Saint Johns University,27,45.580075,-94.393621
00237900,30,2023-01,18,Saint Johns University,27,45.580075,-94.393621
00238000,14,2023-01,01,Saint Mary's University of Minnesota,27,44.044736,-91.695449
00238000,705,2023-01,02,Saint Mary's University of Minnesota,27,44.044736,-91.695449
00238000,12,2023-01,04,Saint Mary's University of Minnesota,27,44.044736,-91.695449
00238000,13051,2023-01,05,Saint Mary's University of Minnesota,27,44.044736,-91.695449
00238000,28067,2023-01,07,Saint Mary's University of Minnesota,27,44.044736,-91.695449
00238000,463,2023-01,17,Saint Mary's University of Minnesota,27,44.044736,-91.695449
00238000,2,2023-01,18,Saint Mary's University of Minnesota,27,44.044736,-91.695449
00238200,22654,2023-01,05,St Olaf College,27,44.461529,-93.182039
00238500,6242,2023-01,01,Northland Community and Technical College,27,48.124969,-96.162366
00238500,4493,2023-01,02,Northland Community and Technical College,27,48.124969,-96.162366
00238500,14278,2023-01,03,Northland Community and Technical College,27,48.124969,-96.162366
00238500,1547,2023-01,04,Northland Community and Technical College,27,48.124969,-96.162366
00238800,930,2023-01,01,University of Minnesota-Duluth,27,46.817126,-92.084385
00238800,24,2023-01,02,University of Minnesota-Duluth,27,46.817126,-92.084385
00238800,47599,2023-01,05,University of Minnesota-Duluth,27,46.817126,-92.084385
00238800,5256,2023-01,07,University of Minnesota-Duluth,27,46.817126,-92.084385
00238800,70,2023-01,17,University of Minnesota-Duluth,27,46.817126,-92.084385
00238900,9929,2023-01,05,University of Minnesota-Morris,27,45.589775,-95.899729
00239300,2777,2023-01,01,Minnesota State College Southeast,27,44.024554,-91.618318
00239300,6412,2023-01,02,Minnesota State College Southeast,27,44.024554,-91.618318
00239300,5471,2023-01,03,Minnesota State College Southeast,27,44.024554,-91.618318
00239300,385,2023-01,04,Minnesota State College Southeast,27,44.024554,-91.618318
00239400,756,2023-01,03,Winona State University,27,44.046159,-91.643723
00239400,40578,2023-01,05,Winona State University,27,44.046159,-91.643723
00239400,3141,2023-01,07,Winona State University,27,44.046159,-91.643723
00239400,14,2023-01,17,Winona State University,27,44.046159,-91.643723
00245400,19,2021-07,01,University of Central Missouri,29,38.759111,-93.737428
00245400,175,2021-07,03,University of Central Missouri,29,38.759111,-93.737428
00245400,51310,2021-07,05,University of Central Missouri,29,38.759111,-93.737428
00245400,15321,2021-07,07,University of Central Missouri,29,38.759111,-93.737428
00245900,2061,2021-07,01,Crowder College,29,36.814906,-94.368315
00245900,170,2021-07,02,Crowder College,29,36.814906,-94.368315
00245900,9565,2021-07,03,Crowder College,29,36.814906,-94.368315
00246600,3987,2021-07,05,Harris-Stowe State University,29,38.631744,-90.224288
00246800,1830,2021-07,01,Jefferson College,29,38.259889,-90.558954
00246800,1747,2021-07,02,Jefferson College,29,38.259889,-90.558954
00246800,15731,2021-07,03,Jefferson College,29,38.259889,-90.558954
00247100,2435,2021-07,01,Saint Louis Community College,29,38.745678,-90.437078
00247100,3448,2021-07,02,Saint Louis Community College,29,38.745678,-90.437078
00247100,21351,2021-07,03,Saint Louis Community College,29,38.745678,-90.437078
00247900,2193,2021-07,03,Lincoln University,29,38.564431,-92.166724
00247900,8667,2021-07,05,Lincoln University,29,38.564431,-92.166724
00247900,1981,2021-07,07,Lincoln University,29,38.564431,-92.166724
00248400,1104,2021-07,01,Metropolitan Community College-Kansas City,29,39.068668,-94.58966
00248400,2916,2021-07,02,Metropolitan Community College-Kansas City,29,39.068668,-94.58966
00248400,13346,2021-07,03,Metropolitan Community College-Kansas City,29,39.068668,-94.58966
00248600,895,2021-07,01,Mineral Area College,29,37.845199,-90.481847
00248600,1840,2021-07,02,Mineral Area College,29,37.845199,-90.481847
00248600,12323,2021-07,03,Mineral Area College,29,37.845199,-90.481847
00248800,4003,2021-07,03,Missouri Southern State University,29,37.095155,-94.461689
00248800,22493,2021-07,05,Missouri Southern State University,29,37.095155,-94.461689
00248800,201,2021-07,07,Missouri Southern State University,29,37.095155,-94.461689
00249000,350,2021-07,02,Missouri Western State University,29,39.7575,-94.785643
00249000,1178,2021-07,03,Missouri Western State University,29,39.7575,-94.785643
00249000,20361,2021-07,05,Missouri Western State University,29,39.7575,-94.785643
00249000,220,2021-07,07,Missouri Western State University,29,39.7575,-94.785643
00249100,2365,2021-07,02,Moberly Area Community College,29,39.418607,-92.455064
00249100,12904,2021-07,03,Moberly Area Community College,29,39.418607,-92.455064
00249500,36011,2021-07,05,Truman State University,29,40.188267,-92.581658
00249500,4538,2021-07,07,Truman State University,29,40.188267,-92.581658
00249600,708,2021-07,03,Northwest Missouri State University,29,40.351692,-94.883339
00249600,14,2021-07,04,Northwest Missouri State University,29,40.351692,-94.883339
00249600,31510,2021-07,05,Northwest Missouri State University,29,40.351692,-94.883339
00249600,6897,2021-07,07,Northwest Missouri State University,29,40.351692,-94.883339
00250100,10,2021-07,02,Southeast Missouri State University,29,37.311107,-89.531187
00250100,436,2021-07,03,Southeast Missouri State University,29,37.311107,-89.531187
00250100,116,2021-07,04,Southeast Missouri State University,29,37.311107,-89.531187
00250100,46565,2021-07,05,Southeast Missouri State University,29,37.311107,-89.531187
00250100,7024,2021-07,07,Southeast Missouri State University,29,37.311107,-89.531187
00250300,153,2021-07,01,Missouri State University-Springfield,29,37.199258,-93.281281
00250300,87692,2021-07,05,Missouri State University-Springfield,29,37.199258,-93.281281
00250300,24305,2021-07,07,Missouri State University-Springfield,29,37.199258,-93.281281
00250300,22,2021-07,17,Missouri State University-Springfield,29,37.199258,-93.281281
00250300,205,2021-07,18,Missouri State University-Springfield,29,37.199258,-93.281281
00251400,80,2021-07,01,North Central Missouri College,29,40.078096,-93.617353
00251400,1133,2021-07,02,North Central Missouri College,29,40.078096,-93.617353
00251400,3495,2021-07,03,North Central Missouri College,29,40.078096,-93.617353
00251600,149265,2021-07,05,University of Missouri-Columbia,29,38.94531,-92.328843
00251600,38846,2021-07,07,University of Missouri-Columbia,29,38.94531,-92.328843
00251600,8967,2021-07,17,University of Missouri-Columbia,29,38.94531,-92.328843
00251600,6955,2021-07,18,University of Missouri-Columbia,29,38.94531,-92.328843
00251700,35,2021-07,02,Missouri University of Science and Technology,29,37.953426,-91.775583
00251700,28503,2021-07,05,Missouri University of Science and Technology,29,37.953426,-91.775583
00251700,11911,2021-07,07,Missouri University of Science and Technology,29,37.953426,-91.775583
00251700,1753,2021-07,17,Missouri University of Science and Technology,29,37.953426,-91.775583
00251800,7,2021-07,02,University of Missouri-Kansas City,29,39.034179,-94.582141
00251800,45579,2021-07,05,University of Missouri-Kansas City,29,39.034179,-94.582141
00251800,25387,2021-07,07,University of Missouri-Kansas City,29,39.034179,-94.582141
00251800,2022,2021-07,17,University of Missouri-Kansas City,29,39.034179,-94.582141
00251800,12093,2021-07,18,University of Missouri-Kansas City,29,39.034179,-94.582141
00251900,56,2021-07,02,University of Missouri-St Louis,29,38.710312,-90.311091
00251900,60116,2021-07,05,University of Missouri-St Louis,29,38.710312,-90.311091
00251900,21198,2021-07,07,University of Missouri-St Louis,29,38.710312,-90.311091
00251900,1571,2021-07,17,University of Missouri-St Louis,29,38.710312,-90.311091
00251900,613,2021-07,18,University of Missouri-St Louis,29,38.710312,-90.311091
00252800,72,2022-04,02,Miles Community College,30,46.40526,-105.826524
00252800,1417,2022-04,03,Miles Community College,30,46.40526,-105.826524
00252900,37,2022-04,02,Dawson Community College,30,47.085396,-104.725485
00252900,948,2022-04,03,Dawson Community College,30,47.085396,-104.725485
00253000,15,2022-04,01,Montana State University Billings,30,45.796896,-108.523009
00253000,141,2022-04,02,Montana State University Billings,30,45.796896,-108.523009
00253000,1806,2022-04,03,Montana State University Billings,30,45.796896,-108.523009
00253000,21260,2022-04,05,Montana State University Billings,30,45.796896,-108.523009
00253000,3554,2022-04,07,Montana State University Billings,30,45.796896,-108.523009
00253100,1265,2022-04,03,Montana Technological University,30,46.012868,-112.559511
00253100,10510,2022-04,05,Montana Technological University,30,46.012868,-112.559511
00253100,1068,2022-04,07,Montana Technological University,30,46.012868,-112.559511
00253200,121,2022-04,02,Montana State University,30,45.666726,-111.048812
00253200,172,2022-04,03,Montana State University,30,45.666726,-111.048812
00253200,73140,2022-04,05,Montana State University,30,45.666726,-111.048812
00253200,12353,2022-04,07,Montana State University,30,45.666726,-111.048812
00253200,1339,2022-04,17,Montana State University,30,45.666726,-111.048812
00253300,81,2022-04,02,Montana State University-Northern,30,48.54149,-109.687806
00253300,3459,2022-04,03,Montana State University-Northern,30,48.54149,-109.687806
00253300,6876,2022-04,05,Montana State University-Northern,30,48.54149,-109.687806
00253300,981,2022-04,07,Montana State University-Northern,30,48.54149,-109.687806
00253600,4,2022-04,01,The University of Montana,30,46.859312,-113.982912
00253600,2304,2022-04,02,The University of Montana,30,46.859312,-113.982912
00253600,6866,2022-04,03,The University of Montana,30,46.859312,-113.982912
00253600,398,2022-04,04,The University of Montana,30,46.859312,-113.982912
00253600,66695,2022-04,05,The University of Montana,30,46.859312,-113.982912
00253600,13662,2022-04,07,The University of Montana,30,46.859312,-113.982912
00253600,1628,2022-04,17,The University of Montana,30,46.859312,-113.982912
00253600,4763,2022-04,18,The University of Montana,30,46.859312,-113.982912
00253700,4,2022-04,02,The University of Montana-Western,30,45.208306,-112.639264
00253700,1140,2022-04,03,The University of Montana-Western,30,45.208306,-112.639264
00253700,6629,2022-04,05,The University of Montana-Western,30,45.208306,-112.639264
00268700,1,2020-07,01,CUNY Brooklyn College,36,40.631517,-73.949898
00268700,30,2020-07,02,CUNY Brooklyn College,36,40.631517,-73.949898
00268700,79239,2020-07,05,CUNY Brooklyn College,36,40.631517,-73.949898
00268700,31827,2020-07,07,CUNY Brooklyn College,36,40.631517,-73.949898
00268800,56644,2020-07,05,CUNY City College,36,40.819846,-73.948542
00268800,25731,2020-07,07,CUNY City College,36,40.819846,-73.948542
00268800,61,2020-07,17,CUNY City College,36,40.819846,-73.948542
00268900,27,2020-07,01,CUNY Hunter College,36,40.768669,-73.964795
00268900,4,2020-07,02,CUNY Hunter College,36,40.768669,-73.964795
00268900,94038,2020-07,05,CUNY Hunter College,36,40.768669,-73.964795
00268900,42515,2020-07,07,CUNY Hunter College,36,40.768669,-73.964795
00268900,4,2020-07,18,CUNY Hunter College,36,40.768669,-73.964795
00269000,95614,2020-07,05,CUNY Queens College,36,40.736416,-73.820053
00269000,35328,2020-07,07,CUNY Queens College,36,40.736416,-73.820053
00269100,13,2020-07,02,CUNY Borough of Manhattan Community College,36,40.71879,-74.011826
00269100,64336,2020-07,03,CUNY Borough of Manhattan Community College,36,40.71879,-74.011826
00269200,362,2020-07,02,CUNY Bronx Community College,36,40.858112,-73.912043
00269200,20972,2020-07,03,CUNY Bronx Community College,36,40.858112,-73.912043
00269300,4,2020-07,01,CUNY John Jay College of Criminal Justice,36,40.770351,-73.98841
00269300,3911,2020-07,03,CUNY John Jay College of Criminal Justice,36,40.770351,-73.98841
00269300,59149,2020-07,05,CUNY John Jay College of Criminal Justice,36,40.770351,-73.98841
00269300,13278,2020-07,07,CUNY John Jay College of Criminal Justice,36,40.770351,-73.98841
00269400,62,2020-07,01,CUNY Kingsborough Community College,36,40.577222,-73.935812
00269400,40617,2020-07,03,CUNY Kingsborough Community College,36,40.577222,-73.935812
00269600,77,2020-07,01,CUNY New York City College of Technology,36,40.695483,-73.987856
00269600,33,2020-07,02,CUNY New York City College of Technology,36,40.695483,-73.987856
00269600,21472,2020-07,03,CUNY New York City College of Technology,36,40.695483,-73.987856
00269600,20580,2020-07,05,CUNY New York City College of Technology,36,40.695483,-73.987856
00269700,960,2020-07,02,CUNY Queensborough Community College,36,40.755481,-73.756656
00269700,35257,2020-07,03,CUNY Queensborough Community College,36,40.755481,-73.756656
00269800,20,2020-07,01,College of Staten Island CUNY,36,40.601831,-74.14849
00269800,17672,2020-07,03,College of Staten Island CUNY,36,40.601831,-74.14849
00269800,42807,2020-07,05,College of Staten Island CUNY,36,40.601831,-74.14849
00269800,9727,2020-07,07,College of Staten Island CUNY,36,40.601831,-74.14849
00283500,100946,2020-07,05,SUNY at Albany,36,42.685489,-73.824662
00283500,39691,2020-07,07,SUNY at Albany,36,42.685489,-73.824662
00283500,4667,2020-07,17,SUNY at Albany,36,42.685489,-73.824662
00283600,99247,2020-07,05,Binghamton University,36,42.087868,-75.966889
00283600,20498,2020-07,07,Binghamton University,36,42.087868,-75.966889
00283600,242,2020-07,17,Binghamton University,36,42.087868,-75.966889
00283600,18,2020-07,18,Binghamton University,36,42.087868,-75.966889
00283700,75,2020-07,02,University at Buffalo,36,43.000942,-78.789458
00283700,58,2020-07,03,University at Buffalo,36,43.000942,-78.789458
00283700,144481,2020-07,05,University at Buffalo,36,43.000942,-78.789458
00283700,27637,2020-07,07,University at Buffalo,36,43.000942,-78.789458
00283700,9584,2020-07,17,University at Buffalo,36,43.000942,-78.789458
00283700,16987,2020-07,18,University at Buffalo,36,43.000942,-78.789458
00283800,114586,2020-07,05,Stony Brook University,36,40.91476,-73.12046
00283800,45397,2020-07,07,Stony Brook University,36,40.91476,-73.12046
00283800,8497,2020-07,17,Stony Brook University,36,40.91476,-73.12046
00283800,5104,2020-07,18,Stony Brook University,36,40.91476,-73.12046
00283900,5645,2020-07,05,SUNY Downstate Health Sciences University,36,40.653855,-73.945535
00283900,3189,2020-07,07,SUNY Downstate Health Sciences University,36,40.653855,-73.945535
00283900,389,2020-07,17,SUNY Downstate Health Sciences University,36,40.653855,-73.945535
00283900,5828,2020-07,18,SUNY Downstate Health Sciences University,36,40.653855,-73.945535
00284000,3398,2020-07,05,Upstate Medical University,36,43.041819,-76.140009
00284000,1619,2020-07,07,Upstate Medical University,36,43.041819,-76.140009
00284000,397,2020-07,17,Upstate Medical University,36,43.041819,-76.140009
00284000,4898,2020-07,18,Upstate Medical University,36,43.041819,-76.140009
00284100,59733,2020-07,05,SUNY Brockport,36,43.211926,-77.947188
00284100,13103,2020-07,07,SUNY Brockport,36,43.211926,-77.947188
00284200,10,2020-07,02,SUNY Buffalo State,36,42.933832,-78.882125
00284200,61976,2020-07,05,SUNY Buffalo State,36,42.933832,-78.882125
00284200,20623,2020-07,07,SUNY Buffalo State,36,42.933832,-78.882125
00284300,50287,2020-07,05,SUNY Cortland,36,42.598022,-76.188655
00284300,12951,2020-07,07,SUNY Cortland,36,42.598022,-76.188655
00284400,43067,2020-07,05,SUNY at Fredonia,36,42.452236,-79.337375
00284400,5272,2020-07,07,SUNY at Fredonia,36,42.452236,-79.337375
00284500,7128,2020-07,05,SUNY College at Geneseo,36,42.796645,-77.821894
00284500,3102,2020-07,07,SUNY College at Geneseo,36,42.796645,-77.821894
00284600,53990,2020-07,05,State University of New York at New Paltz,36,41.740936,-74.082188
00284600,14731,2020-07,07,State University of New York at New Paltz,36,41.740936,-74.082188
00284700,43,2020-07,02,SUNY Oneonta,36,42.468861,-75.063632
00284700,43026,2020-07,05,SUNY Oneonta,36,42.468861,-75.063632
00284700,367,2020-07,07,SUNY Oneonta,36,42.468861,-75.063632
00284800,58549,2020-07,05,SUNY College at Oswego,36,43.454287,-76.540798
00284800,10500,2020-07,07,SUNY College at Oswego,36,43.454287,-76.540798
00284900,26,2020-07,02,SUNY College at Plattsburgh,36,44.69293,-73.466536
00284900,44521,2020-07,05,SUNY College at Plattsburgh,36,44.69293,-73.466536
00284900,7291,2020-07,07,SUNY College at Plattsburgh,36,44.69293,-73.466536
00285000,25169,2020-07,05,SUNY College at Potsdam,36,44.662148,-74.973815
00285000,11745,2020-07,07,SUNY College at Potsdam,36,44.662148,-74.973815
00285100,1094,2020-07,03,SUNY College of Environmental Science and Forestry,36,43.034765,-76.138724
00285100,10657,2020-07,05,SUNY College of Environmental Science and Forestry,36,43.034765,-76.138724
00285100,2693,2020-07,07,SUNY College of Environmental Science and Forestry,36,43.034765,-76.138724
00285100,657,2020-07,17,SUNY College of Environmental Science and Forestry,36,43.034765,-76.138724
00285300,5206,2020-07,05,SUNY Maritime College,36,40.807217,-73.795309
00285300,1893,2020-07,07,SUNY Maritime College,36,40.807217,-73.795309
00285400,280,2020-07,02,SUNY College of Technology at Alfred,36,42.255262,-77.794632
00285400,19261,2020-07,03,SUNY College of Technology at Alfred,36,42.255262,-77.794632
00285400,5140,2020-07,05,SUNY College of Technology at Alfred,36,42.255262,-77.794632
00285500,1998,2020-07,02,SUNY College of Technology at Canton,36,44.604096,-75.182906
00285500,2128,2020-07,03,SUNY College of Technology at Canton,36,44.604096,-75.182906
00285500,4483,2020-07,05,SUNY College of Technology at Canton,36,44.604096,-75.182906
00285600,34,2020-07,02,SUNY College of Agriculture and Technology at Cobleskill,36,42.672534,-74.498258
00285600,2207,2020-07,03,SUNY College of Agriculture and Technology at Cobleskill,36,42.672534,-74.498258
00285600,6882,2020-07,05,SUNY College of Agriculture and Technology at Cobleskill,36,42.672534,-74.498258
00285700,2009,2020-07,02,SUNY College of Technology at Delhi,36,42.269859,-74.924612
00285700,13540,2020-07,03,SUNY College of Technology at Delhi,36,42.269859,-74.924612
00285700,52,2020-07,05,SUNY College of Technology at Delhi,36,42.269859,-74.924612
00285800,94,2020-07,02,Farmingdale State College,36,40.754224,-73.42832
00285800,15724,2020-07,03,Farmingdale State College,36,40.754224,-73.42832
00285800,16449,2020-07,05,Farmingdale State College,36,40.754224,-73.42832
00285900,4,2020-07,02,SUNY Morrisville,36,42.893962,-75.640583
00285900,14124,2020-07,03,SUNY Morrisville,36,42.893962,-75.640583
00285900,1633,2020-07,05,SUNY Morrisville,36,42.893962,-75.640583
00286000,460,2020-07,02,SUNY Adirondack,36,43.351839,-73.654813
00286000,12741,2020-07,03,SUNY Adirondack,36,43.351839,-73.654813
00286100,116,2020-07,02,Cayuga County Community College,36,42.943726,-76.542867
00286100,13916,2020-07,03,Cayuga County Community College,36,42.943726,-76.542867
00286200,1131,2020-07,02,SUNY Broome Community College,36,42.135872,-75.908065
00286200,28258,2020-07,03,SUNY Broome Community College,36,42.135872,-75.908065
00286300,812,2020-07,02,SUNY Corning Community College,36,42.116736,-77.072138
00286300,19101,2020-07,03,SUNY Corning Community College,36,42.116736,-77.072138
00286400,1928,2020-07,02,Dutchess Community College,36,41.724245,-73.904652
00286400,24638,2020-07,03,Dutchess Community College,36,41.724245,-73.904652
00286600,60,2020-07,02,Fashion Institute of Technology,36,40.74731,-73.994781
00286600,44720,2020-07,03,Fashion Institute of Technology,36,40.74731,-73.994781
00286600,40232,2020-07,05,Fashion Institute of Technology,36,40.74731,-73.994781
00286600,1151,2020-07,07,Fashion Institute of Technology,36,40.74731,-73.994781
00286700,1081,2020-07,02,Fulton-Montgomery Community College,36,42.983805,-74.297492
00286700,9808,2020-07,03,Fulton-Montgomery Community College,36,42.983805,-74.297492
00286800,394,2020-07,02,Hudson Valley Community College,36,42.696509,-73.683734
00286800,45670,2020-07,03,Hudson Valley Community College,36,42.696509,-73.683734
00286900,814,2020-07,02,Jamestown Community College,36,42.1146,-79.218967
00286900,19478,2020-07,03,Jamestown Community College,36,42.1146,-79.218967
00287000,226,2020-07,02,Jefferson Community College,36,43.992827,-75.935051
00287000,16338,2020-07,03,Jefferson Community College,36,43.992827,-75.935051
00287100,2784,2020-07,02,Mohawk Valley Community College,36,43.076765,-75.219367
00287100,19795,2020-07,03,Mohawk Valley Community College,36,43.076765,-75.219367
00287200,5469,2020-07,02,Monroe Community College,36,43.101036,-77.610136
00287200,65758,2020-07,03,Monroe Community College,36,43.101036,-77.610136
00287300,1956,2020-07,02,Nassau Community College,36,40.728872,-73.595286
00287300,80378,2020-07,03,Nassau Community College,36,40.728872,-73.595286
00287400,2838,2020-07,02,Niagara County Community College,36,43.147701,-78.87579
00287400,23455,2020-07,03,Niagara County Community College,36,43.147701,-78.87579
00287500,935,2020-07,02,Onondaga Community College,36,43.006329,-76.197878
00287500,25481,2020-07,03,Onondaga Community College,36,43.006329,-76.197878
00287600,304,2020-07,02,Orange County Community College,36,41.438629,-74.426028
00287600,21038,2020-07,03,Orange County Community College,36,41.438629,-74.426028
00287700,901,2020-07,02,Rockland Community College,36,41.133929,-74.085969
00287700,3653,2020-07,03,Rockland Community College,36,41.133929,-74.085969
00287800,1538,2020-07,02,Suffolk County Community College,36,40.848963,-73.056165
00287800,75324,2020-07,03,Suffolk County Community College,36,40.848963,-73.056165
00287900,54,2020-07,02,Sullivan County Community College,36,41.7641,-74.667769
00287900,6093,2020-07,03,Sullivan County Community College,36,41.7641,-74.667769
00288000,1364,2020-07,02,Ulster County Community College,36,41.851218,-74.128698
00288000,10047,2020-07,03,Ulster County Community College,36,41.851218,-74.128698
00288100,4053,2020-07,02,SUNY Westchester Community College,36,41.068458,-73.789669
00288100,31061,2020-07,03,SUNY Westchester Community College,36,41.068458,-73.789669
00301800,19470,2021-01,05,Bowling Green State University-Main Campus,39,41.375513,-83.640896
00301800,27452,2021-01,07,Bowling Green State University-Main Campus,39,41.375513,-83.640896
00301800,428,2021-01,17,Bowling Green State University-Main Campus,39,41.375513,-83.640896
00302600,6810,2021-01,05,Central State University,39,39.715787,-83.880186
00302600,123,2021-01,07,Central State University,39,39.715787,-83.880186
00303200,73137,2021-01,05,Cleveland State University,39,41.502281,-81.674355
00303200,6161,2021-01,07,Cleveland State University,39,41.502281,-81.674355
00303200,1211,2021-01,17,Cleveland State University,39,41.502281,-81.674355
00303200,1091,2021-01,18,Cleveland State University,39,41.502281,-81.674355
00304000,6820,2021-01,02,Cuyahoga Community College District,39,41.494906,-81.683533
00304000,51213,2021-01,03,Cuyahoga Community College District,39,41.494906,-81.683533
00304600,1115,2021-07,05,Franklin University,39,39.95831,-82.990375
00305100,1159,2021-01,01,Kent State University at Kent,39,41.146653,-81.342533
00305100,3,2021-01,02,Kent State University at Kent,39,41.146653,-81.342533
00305100,155830,2021-01,05,Kent State University at Kent,39,41.146653,-81.342533
00305100,5552,2021-01,07,Kent State University at Kent,39,41.146653,-81.342533
00305100,4396,2021-01,17,Kent State University at Kent,39,41.146653,-81.342533
00305100,372,2021-01,18,Kent State University at Kent,39,41.146653,-81.342533
00306800,2617,2021-01,01,Lorain County Community College,39,41.413293,-82.073549
00306800,469,2021-01,02,Lorain County Community College,39,41.413293,-82.073549
00306800,27629,2021-01,03,Lorain County Community College,39,41.413293,-82.073549
00307700,33,2021-01,02,Miami University-Oxford,39,39.507757,-84.732954
00307700,1337,2021-01,03,Miami University-Oxford,39,39.507757,-84.732954
00307700,159911,2021-01,05,Miami University-Oxford,39,39.507757,-84.732954
00307700,2584,2021-01,07,Miami University-Oxford,39,39.507757,-84.732954
00307700,1510,2021-01,17,Miami University-Oxford,39,39.507757,-84.732954
00307800,24,2021-01,01,Wright State University-Main Campus,39,39.780634,-84.064881
00307800,7,2021-01,02,Wright State University-Main Campus,39,39.780634,-84.064881
00307800,36831,2021-01,05,Wright State University-Main Campus,39,39.780634,-84.064881
00307800,15640,2021-01,07,Wright State University-Main Campus,39,39.780634,-84.064881
00307800,587,2021-01,17,Wright State University-Main Campus,39,39.780634,-84.064881
00307800,2661,2021-01,18,Wright State University-Main Campus,39,39.780634,-84.064881
00309000,3231,2021-01,03,Ohio State University-Main Campus,39,39.999324,-83.014853
00309000,364841,2021-01,05,Ohio State University-Main Campus,39,39.999324,-83.014853
00309000,78661,2021-01,07,Ohio State University-Main Campus,39,39.999324,-83.014853
00309000,20046,2021-01,17,Ohio State University-Main Campus,39,39.999324,-83.014853
00309000,3805,2021-01,18,Ohio State University-Main Campus,39,39.999324,-83.014853
00310000,2076,2021-01,01,Ohio University-Main Campus,39,39.326798,-82.100985
00310000,1920,2021-01,03,Ohio University-Main Campus,39,39.326798,-82.100985
00310000,185989,2021-01,05,Ohio University-Main Campus,39,39.326798,-82.100985
00310000,31033,2021-01,07,Ohio University-Main Campus,39,39.326798,-82.100985
00310000,3738,2021-01,17,Ohio University-Main Campus,39,39.326798,-82.100985
00310000,3489,2021-01,18,Ohio University-Main Campus,39,39.326798,-82.100985
00311600,16,2021-01,01,University of Rio Grande,39,38.881764,-82.378852
00311600,120,2021-01,02,University of Rio Grande,39,38.881764,-82.378852
00311600,5293,2021-01,03,University of Rio Grande,39,38.881764,-82.378852
00311900,20674,2021-01,01,Sinclair Community College,39,39.757598,-84.200628
00311900,697,2021-01,02,Sinclair Community College,39,39.757598,-84.200628
00311900,42024,2021-01,03,Sinclair Community College,39,39.757598,-84.200628
00312300,2822,2021-01,01,University of Akron Main Campus,39,41.075923,-81.511167
00312300,190,2021-01,02,University of Akron Main Campus,39,41.075923,-81.511167
00312300,13798,2021-01,03,University of Akron Main Campus,39,41.075923,-81.511167
00312300,97265,2021-01,05,University of Akron Main Campus,39,41.075923,-81.511167
00312300,29211,2021-01,07,University of Akron Main Campus,39,41.075923,-81.511167
00312300,3029,2021-01,17,University of Akron Main Campus,39,41.075923,-81.511167
00312300,4519,2021-01,18,University of Akron Main Campus,39,41.075923,-81.511167
00312500,451,2021-01,01,University of Cincinnati-Main Campus,39,39.131159,-84.51428
00312500,3527,2021-01,02,University of Cincinnati-Main Campus,39,39.131159,-84.51428
00312500,6185,2021-01,03,University of Cincinnati-Main Campus,39,39.131159,-84.51428
00312500,23,2021-01,04,University of Cincinnati-Main Campus,39,39.131159,-84.51428
00312500,142858,2021-01,05,University of Cincinnati-Main Campus,39,39.131159,-84.51428
00312500,6944,2021-01,07,University of Cincinnati-Main Campus,39,39.131159,-84.51428
00312500,7260,2021-01,17,University of Cincinnati-Main Campus,39,39.131159,-84.51428
00312500,10093,2021-01,18,University of Cincinnati-Main Campus,39,39.131159,-84.51428
00313100,348,2021-01,02,University of Toledo,39,41.660572,-83.614714
00313100,5308,2021-01,03,University of Toledo,39,41.660572,-83.614714
00313100,14285,2021-01,05,University of Toledo,39,41.660572,-83.614714
00313100,24883,2021-01,07,University of Toledo,39,41.660572,-83.614714
00313100,3232,2021-01,17,University of Toledo,39,41.660572,-83.614714
00313100,803,2021-01,18,University of Toledo,39,41.660572,-83.614714
00314500,52,2021-01,01,Youngstown State University,39,41.104928,-80.64659
00314500,169,2021-01,02,Youngstown State University,39,41.104928,-80.64659
00314500,5552,2021-01,03,Youngstown State University,39,41.104928,-80.64659
00314500,58414,2021-01,05,Youngstown State University,39,41.104928,-80.64659
00314500,4961,2021-01,07,Youngstown State University,39,41.104928,-80.64659
00314500,16,2021-01,17,Youngstown State University,39,41.104928,-80.64659
00314500,219,2021-01,18,Youngstown State University,39,41.104928,-80.64659
00314600,138,2022-10,01,Western Oklahoma State College,40,34.669018,-99.33699
00314600,2702,2022-10,03,Western Oklahoma State College,40,34.669018,-99.33699
00315000,3024,2022-10,03,Cameron University,40,34.606487,-98.434163
00315000,7970,2022-10,05,Cameron University,40,34.606487,-98.434163
00315000,1116,2022-10,07,Cameron University,40,34.606487,-98.434163
00315200,698,2022-10,03,University of Central Oklahoma,40,35.6552,-97.471508
00315200,10,2022-10,04,University of Central Oklahoma,40,35.6552,-97.471508
00315200,33107,2022-10,05,University of Central Oklahoma,40,35.6552,-97.471508
00315200,5676,2022-10,07,University of Central Oklahoma,40,35.6552,-97.471508
00315300,12,2022-10,01,Connors State College,40,35.492873,-95.319541
